device_id,os_type,control_name,expected,found
CHR-31059,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-31059,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-31059,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-31059,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-31059,Chrome,Disable Form Data Saving,Disabled,Non-compliant
CHR-31059,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-29700,Chrome,Enable Google Safe Browsing,Enabled,Non-compliant
CHR-29700,Chrome,Disable Autofill for Forms,Disabled,Non-compliant
CHR-29700,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-29700,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-29700,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-29700,Chrome,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
CHR-29700,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-32521,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-32521,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-32521,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-82757,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-82757,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-82757,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-82757,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-82757,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-57371,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-57371,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-57371,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-57371,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-26643,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-26643,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-82647,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-82647,Chrome,Block Third-party Cookies,Blocked,Non-compliant
CHR-82647,Chrome,Disable Microphone Access,Blocked,Non-compliant
CHR-82647,Chrome,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
CHR-49074,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-49074,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-49074,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-49074,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-49074,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-49074,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-80041,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-80041,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-18901,Chrome,Enable Google Safe Browsing,Enabled,Non-compliant
CHR-18901,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-18901,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-18901,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-18901,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-18901,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-18901,Chrome,Block Third-party Cookies,Blocked,Non-compliant
CHR-18901,Chrome,Disable Location Access,Blocked,Non-compliant
CHR-81787,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-81787,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-81787,Chrome,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
CHR-81787,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-45534,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-45534,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-45534,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-45534,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-81898,Chrome,Disable Autofill for Forms,Disabled,Non-compliant
CHR-81898,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-81898,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-81898,Chrome,Disable Automatic Profile Switching,Disabled,Non-compliant
CHR-81898,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-81898,Chrome,Disable Flash Player,Disabled,Non-compliant
CHR-29960,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-29960,Chrome,Block Third-party Cookies,Blocked,Non-compliant
CHR-29960,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-29960,Chrome,Disable Flash Player,Disabled,Non-compliant
CHR-29960,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-80732,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-80732,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-80732,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-80732,Chrome,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
CHR-80732,Chrome,Disable Flash Player,Disabled,Non-compliant
CHR-96153,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-96153,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-96153,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-96153,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-96153,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-96153,Chrome,Disable Form Data Saving,Disabled,Non-compliant
CHR-96153,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-96153,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-15829,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-15829,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-15829,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-15829,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-15829,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-37728,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-37728,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-37728,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-37728,Chrome,Disable Flash Player,Disabled,Non-compliant
CHR-37728,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-81633,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-81633,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-81633,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-81633,Chrome,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
CHR-81633,Chrome,Block Third-party Cookies,Blocked,Non-compliant
CHR-81633,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-81633,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-30777,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-30777,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-30777,Chrome,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
CHR-30777,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-81232,Chrome,Enable Google Safe Browsing,Enabled,Non-compliant
CHR-81232,Chrome,Disable Automatic Profile Switching,Disabled,Non-compliant
CHR-81232,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-81232,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-81232,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-24476,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-24476,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-24476,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-24476,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-24476,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-24476,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-24476,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-24476,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-43622,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-43622,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-43622,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-54456,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-54456,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-54456,Chrome,Disable Location Access,Blocked,Non-compliant
CHR-98515,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-98515,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-98515,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-98515,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-98515,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-98515,Chrome,Block Third-party Cookies,Blocked,Non-compliant
CHR-58381,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-58381,Chrome,Disable Form Data Saving,Disabled,Non-compliant
CHR-58381,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-58381,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-14617,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-14617,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-14617,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-14617,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-14617,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-22535,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-85878,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-85878,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-85878,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-85878,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-85878,Chrome,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
CHR-85878,Chrome,Disable Form Data Saving,Disabled,Non-compliant
CHR-85878,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-85878,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-72437,Chrome,Enable Google Safe Browsing,Enabled,Non-compliant
CHR-72437,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-72437,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-72437,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-99193,Chrome,Enable Google Safe Browsing,Enabled,Non-compliant
CHR-99193,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-99193,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-99193,Chrome,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
CHR-99193,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-47054,Chrome,Disable Autofill for Forms,Disabled,Non-compliant
CHR-47054,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-47054,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-47054,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-47054,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-47054,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-47054,Chrome,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
CHR-47054,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-62288,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-44058,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-44058,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-44058,Chrome,Disable Flash Player,Disabled,Non-compliant
CHR-44058,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-15188,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-15188,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-15188,Chrome,Disable Form Data Saving,Disabled,Non-compliant
CHR-15188,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-15188,Chrome,Disable Flash Player,Disabled,Non-compliant
CHR-15188,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-82752,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-82752,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-82752,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-82752,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-82752,Chrome,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
CHR-82752,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-30884,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-30884,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-30884,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-30884,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-30884,Chrome,Disable Automatic Profile Switching,Disabled,Non-compliant
CHR-30884,Chrome,Disable Location Access,Blocked,Non-compliant
CHR-30884,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-30884,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-68031,Chrome,Enable Google Safe Browsing,Enabled,Non-compliant
CHR-68031,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-68031,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-68031,Chrome,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
CHR-68031,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-68031,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-68031,Chrome,Enable Tracking Protection,Enabled,Non-compliant
CHR-68031,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-26699,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-26699,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-26699,Chrome,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
CHR-26699,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-39559,Chrome,Disable Autofill for Forms,Disabled,Non-compliant
CHR-39559,Chrome,Disable Autofill for Payment Methods,Disabled,Non-compliant
CHR-39559,Chrome,Disable Location Access,Blocked,Non-compliant
CHR-39559,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-39559,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-39559,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-92770,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-92770,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-92770,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-92770,Chrome,Disable Password Reveal Button,Disabled,Non-compliant
CHR-92770,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-92770,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-92770,Chrome,Block Pop-ups,Blocked,Non-compliant
CHR-92770,Chrome,Disable Automatic Profile Switching,Disabled,Non-compliant
CHR-92770,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-92770,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-60832,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-60832,Chrome,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
CHR-60832,Chrome,Disable Sync Features,Disabled,Non-compliant
CHR-60832,Chrome,Disable Microphone Access,Blocked,Non-compliant
CHR-60832,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-79658,Chrome,Disable Desktop Notifications,Disabled,Non-compliant
CHR-79658,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-79658,Chrome,Block Third-party Cookies,Blocked,Non-compliant
CHR-79658,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-59029,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-59029,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-59029,Chrome,Disable Microphone Access,Blocked,Non-compliant
CHR-59029,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-79842,Chrome,Disable Autofill for Forms,Disabled,Non-compliant
CHR-79842,Chrome,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
CHR-79842,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
CHR-79842,Chrome,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
CHR-79842,Chrome,Disable Form Data Saving,Disabled,Non-compliant
CHR-79842,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-79842,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-79842,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-39114,Chrome,Disable Autofill for Forms,Disabled,Non-compliant
CHR-39114,Chrome,Enable Site Isolation Mode,Enabled,Non-compliant
CHR-39114,Chrome,Disable Media Autoplay,Disabled,Non-compliant
CHR-39114,Chrome,Disable Location Access,Blocked,Non-compliant
CHR-39114,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-39114,Chrome,Enable Strict Site Isolation,Enabled,Non-compliant
CHR-34528,Chrome,Disable Autofill Address Profile,Disabled,Non-compliant
CHR-34528,Chrome,Disable QUIC Protocol,Disabled,Non-compliant
CHR-34528,Chrome,Disable Camera Access,Blocked,Non-compliant
CHR-34528,Chrome,Disable Autofill Credit Card Save,Disabled,Non-compliant
CHR-34528,Chrome,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
CHR-34528,Chrome,Disable Mixed Content Loading,Blocked,Non-compliant
CHR-34528,Chrome,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
CHR-33796,Chrome,Disable Password Manager,Disabled,Non-compliant
CHR-33796,Chrome,Disable Sending Browser Data to Google,Disabled,Non-compliant
CHR-33796,Chrome,Disable Automatic Profile Switching,Disabled,Non-compliant
CHR-85835,Chrome,Disable Background Apps after Browser Close,Disabled,Non-compliant
